timestamp,cell_name,gnb_name,prb_utilization,avg_rrc_users,throughput_mbps
2025-03-03 05:00:00,Cell_13,gNB_04,4.54,20,949.5
2025-03-03 05:00:00,Cell_14,gNB_04,4.67,0,945.2
2025-03-03 05:00:00,Cell_15,gNB_04,7.46,48,945.3
2025-03-03 05:00:00,Cell_16,gNB_04,6.87,12,835.9
2025-03-03 05:00:00,Cell_17,gNB_05,7.09,42,901.3
2025-03-03 05:00:00,Cell_18,gNB_05,7.65,47,959.0
2025-03-03 05:00:00,Cell_19,gNB_05,6.83,18,986.4
2025-03-03 05:00:00,Cell_20,gNB_05,2.31,33,929.8
2025-03-03 06:00:00,Cell_01,gNB_01,21.76,65,847.0
2025-03-03 06:00:00,Cell_02,gNB_01,24.52,94,718.0
2025-03-03 06:00:00,Cell_03,gNB_01,23.19,71,721.6
2025-03-03 06:00:00,Cell_04,gNB_01,26.23,69,733.1
2025-03-03 06:00:00,Cell_05,gNB_02,29.51,90,575.5
2025-03-03 06:00:00,Cell_06,gNB_02,28.47,127,726.5
2025-03-03 06:00:00,Cell_07,gNB_02,18.78,50,804.9
2025-03-03 06:00:00,Cell_08,gNB_02,18.09,77,842.2
2025-03-03 06:00:00,Cell_09,gNB_03,23.26,88,731.4
2025-03-03 06:00:00,Cell_10,gNB_03,24.0,97,798.0
2025-03-03 06:00:00,Cell_11,gNB_03,29.63,75,746.9
2025-03-03 06:00:00,Cell_12,gNB_03,24.73,81,714.1
2025-03-03 06:00:00,Cell_13,gNB_04,27.24,70,802.9
2025-03-03 06:00:00,Cell_14,gNB_04,22.1,71,824.7
2025-03-03 06:00:00,Cell_15,gNB_04,28.04,99,712.4
2025-03-03 06:00:00,Cell_16,gNB_04,27.71,92,658.9
2025-03-03 06:00:00,Cell_17,gNB_05,17.48,65,917.1
2025-03-03 06:00:00,Cell_18,gNB_05,24.53,77,724.1
2025-03-03 06:00:00,Cell_19,gNB_05,15.62,64,750.0
2025-03-03 06:00:00,Cell_20,gNB_05,27.87,86,815.8
2025-03-03 07:00:00,Cell_01,gNB_01,29.3,107,715.5
2025-03-03 07:00:00,Cell_02,gNB_01,22.91,71,789.1
2025-03-03 07:00:00,Cell_03,gNB_01,19.54,105,867.2
2025-03-03 07:00:00,Cell_04,gNB_01,24.01,78,704.8
2025-03-03 07:00:00,Cell_05,gNB_02,24.26,86,763.6
2025-03-03 07:00:00,Cell_06,gNB_02,23.88,92,708.7
2025-03-03 07:00:00,Cell_07,gNB_02,24.35,81,881.6
2025-03-03 07:00:00,Cell_08,gNB_02,22.93,83,666.6
2025-03-03 07:00:00,Cell_09,gNB_03,17.96,55,845.7
2025-03-03 07:00:00,Cell_10,gNB_03,16.27,85,798.6
2025-03-03 07:00:00,Cell_11,gNB_03,21.57,82,699.2
2025-03-03 07:00:00,Cell_12,gNB_03,20.21,39,799.3
2025-03-03 07:00:00,Cell_13,gNB_04,26.06,90,712.1
2025-03-03 07:00:00,Cell_14,gNB_04,20.04,94,817.6
2025-03-03 07:00:00,Cell_15,gNB_04,22.28,113,796.1
2025-03-03 07:00:00,Cell_16,gNB_04,18.55,24,783.0
2025-03-03 07:00:00,Cell_17,gNB_05,16.12,45,808.3
2025-03-03 07:00:00,Cell_18,gNB_05,22.57,64,784.2
2025-03-03 07:00:00,Cell_19,gNB_05,15.55,72,833.9
2025-03-03 07:00:00,Cell_20,gNB_05,18.94,58,806.2
2025-03-03 08:00:00,Cell_01,gNB_01,48.28,196,455.4
2025-03-03 08:00:00,Cell_02,gNB_01,33.3,104,654.0
2025-03-03 08:00:00,Cell_03,gNB_01,56.01,211,386.7
2025-03-03 08:00:00,Cell_04,gNB_01,56.75,181,290.5
2025-03-03 08:00:00,Cell_05,gNB_02,46.05,143,583.2
2025-03-03 08:00:00,Cell_06,gNB_02,47.17,140,543.3
2025-03-03 08:00:00,Cell_07,gNB_02,43.16,168,521.4
2025-03-03 08:00:00,Cell_08,gNB_02,36.5,126,654.7
2025-03-03 08:00:00,Cell_09,gNB_03,41.37,147,535.3
2025-03-03 08:00:00,Cell_10,gNB_03,45.16,150,619.7
2025-03-03 08:00:00,Cell_11,gNB_03,56.25,201,390.0
2025-03-03 08:00:00,Cell_12,gNB_03,42.7,160,629.4
2025-03-03 08:00:00,Cell_13,gNB_04,45.24,147,470.7
2025-03-03 08:00:00,Cell_14,gNB_04,52.98,184,457.9
2025-03-03 08:00:00,Cell_15,gNB_04,40.55,137,626.2
2025-03-03 08:00:00,Cell_16,gNB_04,40.54,136,597.1
2025-03-03 08:00:00,Cell_17,gNB_05,38.79,132,655.1
2025-03-03 08:00:00,Cell_18,gNB_05,45.94,158,548.7
2025-03-03 08:00:00,Cell_19,gNB_05,58.09,224,413.4
2025-03-03 08:00:00,Cell_20,gNB_05,38.97,151,648.8
2025-03-03 09:00:00,Cell_01,gNB_01,57.02,190,421.7
2025-03-03 09:00:00,Cell_02,gNB_01,39.19,157,652.4
2025-03-03 09:00:00,Cell_03,gNB_01,44.55,176,520.7
2025-03-03 09:00:00,Cell_04,gNB_01,95.17,351,10.0
2025-03-03 09:00:00,Cell_05,gNB_02,50.83,163,564.6
2025-03-03 09:00:00,Cell_06,gNB_02,31.47,137,725.1
2025-03-03 09:00:00,Cell_07,gNB_02,37.73,123,612.4
2025-03-03 09:00:00,Cell_08,gNB_02,93.97,330,57.0
2025-03-03 09:00:00,Cell_09,gNB_03,57.21,170,422.6
2025-03-03 09:00:00,Cell_10,gNB_03,42.44,175,590.5
2025-03-03 09:00:00,Cell_11,gNB_03,42.64,154,654.6
2025-03-03 09:00:00,Cell_12,gNB_03,50.76,163,483.5
2025-03-03 09:00:00,Cell_13,gNB_04,38.64,140,586.2
2025-03-03 09:00:00,Cell_14,gNB_04,38.21,125,664.5
2025-03-03 09:00:00,Cell_15,gNB_04,43.78,153,621.9
2025-03-03 09:00:00,Cell_16,gNB_04,41.09,171,594.7
2025-03-03 09:00:00,Cell_17,gNB_05,57.74,192,323.6
2025-03-03 09:00:00,Cell_18,gNB_05,35.81,100,625.4
2025-03-03 09:00:00,Cell_19,gNB_05,47.38,193,590.1
2025-03-03 09:00:00,Cell_20,gNB_05,33.94,113,596.8
2025-03-03 10:00:00,Cell_01,gNB_01,49.98,169,512.8
2025-03-03 10:00:00,Cell_02,gNB_01,45.53,160,461.3
2025-03-03 10:00:00,Cell_03,gNB_01,97.24,329,76.2
2025-03-03 10:00:00,Cell_04,gNB_01,44.92,127,534.9
2025-03-03 10:00:00,Cell_05,gNB_02,52.65,208,453.6
2025-03-03 10:00:00,Cell_06,gNB_02,46.74,151,599.3
2025-03-03 10:00:00,Cell_07,gNB_02,35.35,140,607.8
2025-03-03 10:00:00,Cell_08,gNB_02,47.08,181,499.6
2025-03-03 10:00:00,Cell_09,gNB_03,63.57,249,393.8
2025-03-03 10:00:00,Cell_10,gNB_03,50.15,175,476.9
2025-03-03 10:00:00,Cell_11,gNB_03,46.83,174,554.1
2025-03-03 10:00:00,Cell_12,gNB_03,35.5,123,637.6
2025-03-03 10:00:00,Cell_13,gNB_04,37.0,125,587.9
2025-03-03 10:00:00,Cell_14,gNB_04,60.45,214,290.5
2025-03-03 10:00:00,Cell_15,gNB_04,53.71,173,492.4
2025-03-03 10:00:00,Cell_16,gNB_04,35.7,120,626.2
2025-03-03 10:00:00,Cell_17,gNB_05,42.2,148,589.3
2025-03-03 10:00:00,Cell_18,gNB_05,50.99,173,516.3
2025-03-03 10:00:00,Cell_19,gNB_05,49.9,183,452.1
2025-03-03 10:00:00,Cell_20,gNB_05,35.68,149,673.7
2025-03-03 11:00:00,Cell_01,gNB_01,94.59,348,51.1
2025-03-03 11:00:00,Cell_02,gNB_01,95.1,347,62.6
2025-03-03 11:00:00,Cell_03,gNB_01,37.84,136,625.9
2025-03-03 11:00:00,Cell_04,gNB_01,62.27,251,394.9
2025-03-03 11:00:00,Cell_05,gNB_02,39.89,103,600.9
2025-03-03 11:00:00,Cell_06,gNB_02,55.91,184,364.5
2025-03-03 11:00:00,Cell_07,gNB_02,50.18,194,517.9
2025-03-03 11:00:00,Cell_08,gNB_02,94.78,309,47.7
2025-03-03 11:00:00,Cell_09,gNB_03,43.01,140,652.4
2025-03-03 11:00:00,Cell_10,gNB_03,33.28,96,587.3
2025-03-03 11:00:00,Cell_11,gNB_03,53.0,172,546.6
2025-03-03 11:00:00,Cell_12,gNB_03,55.56,188,494.7
2025-03-03 11:00:00,Cell_13,gNB_04,51.99,179,394.0
2025-03-03 11:00:00,Cell_14,gNB_04,52.59,172,525.9
2025-03-03 11:00:00,Cell_15,gNB_04,48.89,144,557.7
2025-03-03 11:00:00,Cell_16,gNB_04,59.97,220,342.6
2025-03-03 11:00:00,Cell_17,gNB_05,50.51,200,484.9
2025-03-03 11:00:00,Cell_18,gNB_05,39.04,150,619.2
2025-03-03 11:00:00,Cell_19,gNB_05,53.21,220,369.6
2025-03-03 11:00:00,Cell_20,gNB_05,34.3,89,659.4
2025-03-03 12:00:00,Cell_01,gNB_01,35.15,121,668.7
2025-03-03 12:00:00,Cell_02,gNB_01,38.8,145,641.1
2025-03-03 12:00:00,Cell_03,gNB_01,41.95,153,550.7
2025-03-03 12:00:00,Cell_04,gNB_01,91.79,404,65.9
2025-03-03 12:00:00,Cell_05,gNB_02,36.0,101,649.6
2025-03-03 12:00:00,Cell_06,gNB_02,41.53,176,599.7
2025-03-03 12:00:00,Cell_07,gNB_02,40.28,153,616.2
2025-03-03 12:00:00,Cell_08,gNB_02,90.45,346,20.0
2025-03-03 12:00:00,Cell_09,gNB_03,46.23,159,593.8
2025-03-03 12:00:00,Cell_10,gNB_03,48.87,175,484.7
2025-03-03 12:00:00,Cell_11,gNB_03,34.69,139,669.1
2025-03-03 12:00:00,Cell_12,gNB_03,34.12,135,705.9
2025-03-03 12:00:00,Cell_13,gNB_04,61.82,232,337.8
2025-03-03 12:00:00,Cell_14,gNB_04,55.3,185,443.4
2025-03-03 12:00:00,Cell_15,gNB_04,40.68,155,559.8
2025-03-03 12:00:00,Cell_16,gNB_04,42.49,160,572.3
2025-03-03 12:00:00,Cell_17,gNB_05,50.81,148,474.4
2025-03-03 12:00:00,Cell_18,gNB_05,38.23,150,681.0
2025-03-03 12:00:00,Cell_19,gNB_05,53.18,169,485.7
2025-03-03 12:00:00,Cell_20,gNB_05,28.46,114,728.6
2025-03-03 13:00:00,Cell_01,gNB_01,94.38,347,195.0
2025-03-03 13:00:00,Cell_02,gNB_01,94.39,411,82.7
2025-03-03 13:00:00,Cell_03,gNB_01,93.01,324,125.3
2025-03-03 13:00:00,Cell_04,gNB_01,97.43,350,40.0
2025-03-03 13:00:00,Cell_05,gNB_02,45.61,163,486.0
2025-03-03 13:00:00,Cell_06,gNB_02,34.93,133,720.6
2025-03-03 13:00:00,Cell_07,gNB_02,43.14,168,539.6
2025-03-03 13:00:00,Cell_08,gNB_02,30.05,110,659.3
2025-03-03 13:00:00,Cell_09,gNB_03,48.82,177,605.2
2025-03-03 13:00:00,Cell_10,gNB_03,44.36,167,582.1
2025-03-03 13:00:00,Cell_11,gNB_03,30.04,111,744.5
2025-03-03 13:00:00,Cell_12,gNB_03,31.18,91,702.5
2025-03-03 13:00:00,Cell_13,gNB_04,34.42,96,676.8
2025-03-03 13:00:00,Cell_14,gNB_04,41.28,125,621.0
2025-03-03 13:00:00,Cell_15,gNB_04,30.71,132,652.6
2025-03-03 13:00:00,Cell_16,gNB_04,39.19,140,605.9
2025-03-03 13:00:00,Cell_17,gNB_05,31.97,91,601.1
2025-03-03 13:00:00,Cell_18,gNB_05,50.54,184,479.9
2025-03-03 13:00:00,Cell_19,gNB_05,37.14,133,661.5
2025-03-03 13:00:00,Cell_20,gNB_05,38.33,120,587.2
2025-03-03 14:00:00,Cell_01,gNB_01,32.54,100,617.4
2025-03-03 14:00:00,Cell_02,gNB_01,32.58,106,727.9
2025-03-03 14:00:00,Cell_03,gNB_01,45.29,175,595.7
2025-03-03 14:00:00,Cell_04,gNB_01,44.06,161,515.5
2025-03-03 14:00:00,Cell_05,gNB_02,46.83,154,542.5
2025-03-03 14:00:00,Cell_06,gNB_02,44.29,177,488.8
2025-03-03 14:00:00,Cell_07,gNB_02,32.14,103,697.1
2025-03-03 14:00:00,Cell_08,gNB_02,37.81,130,610.0
2025-03-03 14:00:00,Cell_09,gNB_03,42.79,162,644.6
2025-03-03 14:00:00,Cell_10,gNB_03,23.64,74,796.4
2025-03-03 14:00:00,Cell_11,gNB_03,44.93,133,538.5
2025-03-03 14:00:00,Cell_12,gNB_03,46.7,176,471.5
2025-03-03 14:00:00,Cell_13,gNB_04,53.67,188,433.5
2025-03-03 14:00:00,Cell_14,gNB_04,37.54,124,682.9
2025-03-03 14:00:00,Cell_15,gNB_04,23.24,108,739.3
2025-03-03 14:00:00,Cell_16,gNB_04,30.9,119,697.8
2025-03-03 14:00:00,Cell_17,gNB_05,38.37,152,667.4
2025-03-03 14:00:00,Cell_18,gNB_05,37.24,150,558.7
2025-03-03 14:00:00,Cell_19,gNB_05,36.05,93,639.1
2025-03-03 14:00:00,Cell_20,gNB_05,41.8,166,566.2
2025-03-03 15:00:00,Cell_01,gNB_01,20.28,85,739.0
2025-03-03 15:00:00,Cell_02,gNB_01,95.1,339,73.5
2025-03-03 15:00:00,Cell_03,gNB_01,87.09,349,80.5
2025-03-03 15:00:00,Cell_04,gNB_01,31.84,120,643.5
2025-03-03 15:00:00,Cell_05,gNB_02,11.09,47,887.1
2025-03-03 15:00:00,Cell_06,gNB_02,15.17,41,749.3
2025-03-03 15:00:00,Cell_07,gNB_02,20.55,94,761.8
2025-03-03 15:00:00,Cell_08,gNB_02,87.31,301,222.0
2025-03-03 15:00:00,Cell_09,gNB_03,31.07,129,721.2
2025-03-03 15:00:00,Cell_10,gNB_03,22.23,75,709.0
2025-03-03 15:00:00,Cell_11,gNB_03,14.94,61,852.9
2025-03-03 15:00:00,Cell_12,gNB_03,25.34,72,752.8
2025-03-03 15:00:00,Cell_13,gNB_04,14.76,83,817.8
2025-03-03 15:00:00,Cell_14,gNB_04,22.53,89,766.8
2025-03-03 15:00:00,Cell_15,gNB_04,22.33,38,715.0
2025-03-03 15:00:00,Cell_16,gNB_04,23.66,90,710.6
2025-03-03 15:00:00,Cell_17,gNB_05,20.48,82,846.8
2025-03-03 15:00:00,Cell_18,gNB_05,34.08,115,630.4
2025-03-03 15:00:00,Cell_19,gNB_05,24.42,102,722.1
2025-03-03 15:00:00,Cell_20,gNB_05,11.99,20,856.0
2025-03-03 16:00:00,Cell_01,gNB_01,94.48,413,45.7
2025-03-03 16:00:00,Cell_02,gNB_01,25.26,81,753.6
2025-03-03 16:00:00,Cell_03,gNB_01,24.49,76,784.0
2025-03-03 16:00:00,Cell_04,gNB_01,23.71,81,840.7
2025-03-03 16:00:00,Cell_05,gNB_02,25.09,96,777.4
2025-03-03 16:00:00,Cell_06,gNB_02,23.09,82,767.2
2025-03-03 16:00:00,Cell_07,gNB_02,15.13,35,942.4
2025-03-03 16:00:00,Cell_08,gNB_02,19.19,78,813.7
2025-03-03 16:00:00,Cell_09,gNB_03,30.42,101,691.8
2025-03-03 16:00:00,Cell_10,gNB_03,1.57,6,1084.1
2025-03-03 16:00:00,Cell_11,gNB_03,19.91,68,748.6
2025-03-03 16:00:00,Cell_12,gNB_03,28.51,83,732.8
2025-03-03 16:00:00,Cell_13,gNB_04,24.36,75,794.8
2025-03-03 16:00:00,Cell_14,gNB_04,28.39,99,736.8
2025-03-03 16:00:00,Cell_15,gNB_04,15.16,58,948.3
2025-03-03 16:00:00,Cell_16,gNB_04,19.43,84,792.9
2025-03-03 16:00:00,Cell_17,gNB_05,28.6,94,733.6
2025-03-03 16:00:00,Cell_18,gNB_05,15.53,31,908.7
2025-03-03 16:00:00,Cell_19,gNB_05,31.82,92,720.9
2025-03-03 16:00:00,Cell_20,gNB_05,20.21,55,810.4
2025-03-03 17:00:00,Cell_01,gNB_01,49.18,159,509.0
2025-03-03 17:00:00,Cell_02,gNB_01,56.44,197,472.5
2025-03-03 17:00:00,Cell_03,gNB_01,92.19,332,55.9
2025-03-03 17:00:00,Cell_04,gNB_01,56.37,207,443.2
2025-03-03 17:00:00,Cell_05,gNB_02,58.56,216,543.6
2025-03-03 17:00:00,Cell_06,gNB_02,65.2,223,359.7
2025-03-03 17:00:00,Cell_07,gNB_02,57.86,183,454.6
2025-03-03 17:00:00,Cell_08,gNB_02,92.72,342,61.2
2025-03-03 17:00:00,Cell_09,gNB_03,49.85,162,580.6
2025-03-03 17:00:00,Cell_10,gNB_03,39.38,159,585.2
2025-03-03 17:00:00,Cell_11,gNB_03,41.3,149,569.2
2025-03-03 17:00:00,Cell_12,gNB_03,62.1,237,335.3
2025-03-03 17:00:00,Cell_13,gNB_04,63.17,218,326.0
2025-03-03 17:00:00,Cell_14,gNB_04,47.86,177,511.5
2025-03-03 17:00:00,Cell_15,gNB_04,51.39,164,529.5
2025-03-03 17:00:00,Cell_16,gNB_04,34.74,122,727.1
2025-03-03 17:00:00,Cell_17,gNB_05,45.1,146,616.5
2025-03-03 17:00:00,Cell_18,gNB_05,52.53,180,430.6
2025-03-03 17:00:00,Cell_19,gNB_05,69.83,252,192.8
2025-03-03 17:00:00,Cell_20,gNB_05,36.12,130,658.4
2025-03-03 18:00:00,Cell_01,gNB_01,33.33,154,693.3
2025-03-03 18:00:00,Cell_02,gNB_01,53.94,179,463.4
2025-03-03 18:00:00,Cell_03,gNB_01,45.18,172,554.7
2025-03-03 18:00:00,Cell_04,gNB_01,46.45,146,494.1
2025-03-03 18:00:00,Cell_05,gNB_02,44.08,129,568.7
2025-03-03 18:00:00,Cell_06,gNB_02,38.29,125,624.6
2025-03-03 18:00:00,Cell_07,gNB_02,69.14,262,246.4
2025-03-03 18:00:00,Cell_08,gNB_02,46.64,176,449.4
2025-03-03 18:00:00,Cell_09,gNB_03,46.21,176,587.6
2025-03-03 18:00:00,Cell_10,gNB_03,58.69,207,432.6
2025-03-03 18:00:00,Cell_11,gNB_03,42.79,142,533.5
2025-03-03 18:00:00,Cell_12,gNB_03,66.83,223,344.4
2025-03-03 18:00:00,Cell_13,gNB_04,44.42,130,555.5
2025-03-03 18:00:00,Cell_14,gNB_04,44.11,129,502.9
2025-03-03 18:00:00,Cell_15,gNB_04,53.03,191,400.9
2025-03-03 18:00:00,Cell_16,gNB_04,36.43,137,682.1
2025-03-03 18:00:00,Cell_17,gNB_05,41.32,140,542.0
2025-03-03 18:00:00,Cell_18,gNB_05,66.56,225,400.7
2025-03-03 18:00:00,Cell_19,gNB_05,57.8,215,400.9
2025-03-03 18:00:00,Cell_20,gNB_05,52.69,204,537.7
2025-03-03 19:00:00,Cell_01,gNB_01,58.96,192,453.7
2025-03-03 19:00:00,Cell_02,gNB_01,56.6,204,408.9
2025-03-03 19:00:00,Cell_03,gNB_01,58.78,192,387.1
2025-03-03 19:00:00,Cell_04,gNB_01,40.43,157,486.1
2025-03-03 19:00:00,Cell_05,gNB_02,53.4,193,447.6
2025-03-03 19:00:00,Cell_06,gNB_02,57.46,201,486.9
2025-03-03 19:00:00,Cell_07,gNB_02,62.66,210,303.8
2025-03-03 19:00:00,Cell_08,gNB_02,68.06,239,283.0
2025-03-03 19:00:00,Cell_09,gNB_03,53.99,200,511.3
2025-03-03 19:00:00,Cell_10,gNB_03,38.66,138,676.1
2025-03-03 19:00:00,Cell_11,gNB_03,53.3,196,519.9
2025-03-03 19:00:00,Cell_12,gNB_03,90.12,375,124.0
2025-03-03 19:00:00,Cell_13,gNB_04,61.98,198,334.2
2025-03-03 19:00:00,Cell_14,gNB_04,47.79,151,542.8
2025-03-03 19:00:00,Cell_15,gNB_04,48.15,168,580.1
2025-03-03 19:00:00,Cell_16,gNB_04,53.2,185,518.1
2025-03-03 19:00:00,Cell_17,gNB_05,53.88,169,474.9
2025-03-03 19:00:00,Cell_18,gNB_05,44.82,160,523.7
2025-03-03 19:00:00,Cell_19,gNB_05,58.76,202,332.6
2025-03-03 19:00:00,Cell_20,gNB_05,45.6,176,486.5
2025-03-03 20:00:00,Cell_01,gNB_01,54.41,179,413.0
2025-03-03 20:00:00,Cell_02,gNB_01,41.64,167,559.7
2025-03-03 20:00:00,Cell_03,gNB_01,61.32,219,443.0
2025-03-03 20:00:00,Cell_04,gNB_01,67.43,238,334.5
2025-03-03 20:00:00,Cell_05,gNB_02,42.14,161,564.2
2025-03-03 20:00:00,Cell_06,gNB_02,52.66,169,440.5
2025-03-03 20:00:00,Cell_07,gNB_02,60.49,225,326.9
2025-03-03 20:00:00,Cell_08,gNB_02,63.2,222,483.3
2025-03-03 20:00:00,Cell_09,gNB_03,45.12,168,570.3
2025-03-03 20:00:00,Cell_10,gNB_03,48.22,195,528.4
2025-03-03 20:00:00,Cell_11,gNB_03,54.67,211,468.8
2025-03-03 20:00:00,Cell_12,gNB_03,53.27,182,527.7
2025-03-03 20:00:00,Cell_13,gNB_04,56.29,202,535.0
2025-03-03 20:00:00,Cell_14,gNB_04,58.77,217,406.8
2025-03-03 20:00:00,Cell_15,gNB_04,50.24,179,523.0
2025-03-03 20:00:00,Cell_16,gNB_04,53.78,181,463.2
2025-03-03 20:00:00,Cell_17,gNB_05,52.47,170,444.6
2025-03-03 20:00:00,Cell_18,gNB_05,43.91,148,523.5
2025-03-03 20:00:00,Cell_19,gNB_05,67.37,248,293.6
2025-03-03 20:00:00,Cell_20,gNB_05,59.71,203,359.3
2025-03-03 21:00:00,Cell_01,gNB_01,34.62,113,719.0
2025-03-03 21:00:00,Cell_02,gNB_01,32.31,121,638.0
2025-03-03 21:00:00,Cell_03,gNB_01,28.62,99,791.1
2025-03-03 21:00:00,Cell_04,gNB_01,38.87,151,661.5
2025-03-03 21:00:00,Cell_05,gNB_02,21.74,84,727.3
2025-03-03 21:00:00,Cell_06,gNB_02,33.65,109,669.8
2025-03-03 21:00:00,Cell_07,gNB_02,25.89,82,709.1
2025-03-03 21:00:00,Cell_08,gNB_02,40.87,154,537.6
2025-03-03 21:00:00,Cell_09,gNB_03,49.75,179,501.5
2025-03-03 21:00:00,Cell_10,gNB_03,36.03,120,688.2
2025-03-03 21:00:00,Cell_11,gNB_03,26.42,70,747.0
2025-03-03 21:00:00,Cell_12,gNB_03,41.23,154,656.0
2025-03-03 21:00:00,Cell_13,gNB_04,39.33,151,534.8
2025-03-03 21:00:00,Cell_14,gNB_04,40.11,139,511.2
2025-03-03 21:00:00,Cell_15,gNB_04,35.2,111,656.5
2025-03-03 21:00:00,Cell_16,gNB_04,25.69,73,638.0
2025-03-03 21:00:00,Cell_17,gNB_05,38.57,130,641.8
2025-03-03 21:00:00,Cell_18,gNB_05,38.24,135,604.4
2025-03-03 21:00:00,Cell_19,gNB_05,28.61,107,744.7
2025-03-03 21:00:00,Cell_20,gNB_05,23.47,102,800.9
2025-03-03 22:00:00,Cell_01,gNB_01,31.27,113,662.1
2025-03-03 22:00:00,Cell_02,gNB_01,49.99,184,513.7
2025-03-03 22:00:00,Cell_03,gNB_01,39.58,141,651.8
2025-03-03 22:00:00,Cell_04,gNB_01,31.53,105,647.2
2025-03-03 22:00:00,Cell_05,gNB_02,22.24,77,819.4
2025-03-03 22:00:00,Cell_06,gNB_02,45.77,131,577.1
2025-03-03 22:00:00,Cell_07,gNB_02,30.94,119,733.5
2025-03-03 22:00:00,Cell_08,gNB_02,34.85,93,644.1
2025-03-03 22:00:00,Cell_09,gNB_03,35.06,117,733.9
2025-03-03 22:00:00,Cell_10,gNB_03,32.47,98,704.0
2025-03-03 22:00:00,Cell_11,gNB_03,39.36,125,667.7
2025-03-03 22:00:00,Cell_12,gNB_03,32.63,95,664.6
2025-03-03 22:00:00,Cell_13,gNB_04,38.25,125,617.8
2025-03-03 22:00:00,Cell_14,gNB_04,43.65,109,567.7
2025-03-03 22:00:00,Cell_15,gNB_04,23.86,98,724.4
2025-03-03 22:00:00,Cell_16,gNB_04,21.69,89,859.4
2025-03-03 22:00:00,Cell_17,gNB_05,36.02,122,633.7
2025-03-03 22:00:00,Cell_18,gNB_05,39.74,100,705.7
2025-03-03 22:00:00,Cell_19,gNB_05,31.27,118,697.2
2025-03-03 22:00:00,Cell_20,gNB_05,18.82,71,912.6
2025-03-03 23:00:00,Cell_01,gNB_01,30.57,134,662.6
2025-03-03 23:00:00,Cell_02,gNB_01,31.57,128,716.4
2025-03-03 23:00:00,Cell_03,gNB_01,40.73,133,572.2
2025-03-03 23:00:00,Cell_04,gNB_01,49.18,183,512.5
2025-03-03 23:00:00,Cell_05,gNB_02,38.73,124,540.6
2025-03-03 23:00:00,Cell_06,gNB_02,32.09,95,714.8
2025-03-03 23:00:00,Cell_07,gNB_02,34.37,124,569.9
2025-03-03 23:00:00,Cell_08,gNB_02,40.43,121,580.3
2025-03-03 23:00:00,Cell_09,gNB_03,32.3,84,708.6
2025-03-03 23:00:00,Cell_10,gNB_03,30.67,109,681.6
2025-03-03 23:00:00,Cell_11,gNB_03,36.6,120,697.3
2025-03-03 23:00:00,Cell_12,gNB_03,28.68,119,689.9
2025-03-03 23:00:00,Cell_13,gNB_04,34.21,124,754.9
2025-03-03 23:00:00,Cell_14,gNB_04,42.33,156,558.4
2025-03-03 23:00:00,Cell_15,gNB_04,35.09,117,528.8
2025-03-03 23:00:00,Cell_16,gNB_04,30.1,89,731.3
2025-03-03 23:00:00,Cell_17,gNB_05,38.88,155,561.7
2025-03-03 23:00:00,Cell_18,gNB_05,32.67,101,741.1
2025-03-03 23:00:00,Cell_19,gNB_05,35.65,111,619.4
2025-03-03 23:00:00,Cell_20,gNB_05,32.82,105,713.4
2025-03-04 00:00:00,Cell_01,gNB_01,13.61,30,719.1
2025-03-04 00:00:00,Cell_02,gNB_01,17.02,66,789.7
2025-03-04 00:00:00,Cell_03,gNB_01,26.93,81,800.7
2025-03-04 00:00:00,Cell_04,gNB_01,19.36,84,814.2
2025-03-04 00:00:00,Cell_05,gNB_02,13.7,43,925.5
2025-03-04 00:00:00,Cell_06,gNB_02,17.62,59,872.4
2025-03-04 00:00:00,Cell_07,gNB_02,18.33,74,865.5
2025-03-04 00:00:00,Cell_08,gNB_02,28.21,96,767.6
2025-03-04 00:00:00,Cell_09,gNB_03,29.36,87,645.8
2025-03-04 00:00:00,Cell_10,gNB_03,25.42,82,724.6
2025-03-04 00:00:00,Cell_11,gNB_03,23.55,81,845.4
2025-03-04 00:00:00,Cell_12,gNB_03,19.65,69,826.2
2025-03-04 00:00:00,Cell_13,gNB_04,31.61,117,638.7
2025-03-04 00:00:00,Cell_14,gNB_04,22.67,98,794.4
2025-03-04 00:00:00,Cell_15,gNB_04,9.19,36,983.7
2025-03-04 00:00:00,Cell_16,gNB_04,14.58,40,777.4
2025-03-04 00:00:00,Cell_17,gNB_05,19.68,90,762.6
2025-03-04 00:00:00,Cell_18,gNB_05,16.51,41,878.2
2025-03-04 00:00:00,Cell_19,gNB_05,27.39,113,754.8
2025-03-04 00:00:00,Cell_20,gNB_05,15.27,57,910.4
2025-03-04 01:00:00,Cell_01,gNB_01,3.08,26,997.7
2025-03-04 01:00:00,Cell_02,gNB_01,5.05,18,916.0
2025-03-04 01:00:00,Cell_03,gNB_01,7.61,45,943.7
2025-03-04 01:00:00,Cell_04,gNB_01,6.8,11,970.5
2025-03-04 01:00:00,Cell_05,gNB_02,2.36,0,978.9
2025-03-04 01:00:00,Cell_06,gNB_02,7.77,38,899.6
2025-03-04 01:00:00,Cell_07,gNB_02,4.33,22,947.3
2025-03-04 01:00:00,Cell_08,gNB_02,4.18,1,946.2
2025-03-04 01:00:00,Cell_09,gNB_03,6.02,31,857.6
2025-03-04 01:00:00,Cell_10,gNB_03,5.55,33,987.6
